cod_cliente,cnpj,holding,nome_cliente,id_gerente_area,gerente_area,cidterritory,vendedor,endereco,uf,cidade,lat,long,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,sellout_ton_ytd,trend_l6m
100129351,50948371001816,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV BENEDICTO CAST D ANDRA,1300, JUNDIAI, SP, 13212-070, Brasil",SP,JUNDIAI,-23.186025,-46.9600333,,,,,,,,6.14000209,0.012090367142857076
100129391,50948371001735,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AVENIDA ALFRIED KRUPP,600, CAMPO LIMPO PAULISTA, SP, 13230-060, Brasil",SP,CAMPO LIMPO PAULISTA,-23.2017426,-46.7883858,,1.0,,,,,1.0,19.19455174,0.05973454971428558
100131397,20276483000835,REDE SHIBATA,SHIBATA COM ATAC DE PROD E GER LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"RUA PEDRO RACHID,143, SAO JOSE DOS CAMPOS, SP, 12212-100, Brasil",SP,SAO JOSE DOS CAMPOS,-23.1650736,-45.8955936,,1.0,,,,,1.0,24.809847389999998,-0.02148653057142867
100133034,15347973000250,REDE NAGUMO,RIO BRASIL COMERCIO DE ALIMEN LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"RUA QUINZE DE NOVEMBRO,150, VOLTA REDONDA, RJ, 27213-300, Brasil",RJ,VOLTA REDONDA,-22.5103483,-44.0918845,,0.5,,,,,0.5,,
100133700,3476811091602,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R SENADOR VERGUEIRO,1110, LIMEIRA, SP, 13480-002, Brasil",SP,LIMEIRA,-22.5673305,-47.4063643,,,,,,,,,
100133701,3476811047034,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R HUMBERTO BARBIN,46, VALINHOS, SP, 13273-010, Brasil",SP,VALINHOS,-22.9578215,-46.9857506,,,,,,,,,
100133702,3476811076646,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ANTONIO CARLOS C DE BARROS,407, CAMPINAS, SP, 13105-000, Brasil",SP,CAMPINAS,-22.947424,-47.157894,,,,,,,,1.30871888,0.022039739714285713
100133705,3476811072900,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"EST DINORAH,1470, SOROCABA, SP, 18071-036, Brasil",SP,SOROCABA,-23.4482905,-47.503956,,,,,,,,,
100133710,3476811026894,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV MOGI MIRIM,1415, MOGI GUACU, SP, 13844-110, Brasil",SP,MOGI GUACU,-22.3867293,-46.9435682,,,,,,,,,
100133711,3476811028404,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DOM PEDRO I,1200, RIBEIRAO PRETO, SP, 14055-630, Brasil",SP,RIBEIRAO PRETO,-21.1528945,-47.8225511,,,,,,,,,
100133712,3476811079238,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DA LIBERDADE,460, GUAPIACU, SP, 15110-000, Brasil",SP,GUAPIACU,-20.7945821,-49.2202603,,,,,,,,,
100133718,3476811100709,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R AGAMENON MAGALHAES,564, SAO PAULO, SP, 05105-090, Brasil",SP,SAO PAULO,-23.5123234,-46.7594839,,,,,,,,,
100133721,3476811027190,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R JANDIATUBA,SN, SAO PAULO, SP, 05716-150, Brasil",SP,SAO PAULO,-23.6303512,-46.7348333,,,,,,,,,
100133722,3476811032517,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DR THEODURETO DE A CAMARGO,109, CAMPINAS, SP, 13075-630, Brasil",SP,CAMPINAS,-22.872605,-47.0637382,,,,,,,,,
100133723,3476811026460,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R HUMBERTO I,335, SAO PAULO, SP, 04018-030, Brasil",SP,SAO PAULO,-23.5829742,-46.6423905,,,,,,,,1.91868629,0.00857099685714285
100133726,3476811099697,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DOS PIRAJUENSES,41, SOROCABA, SP, 18078-771, Brasil",SP,SOROCABA,-23.4370514,-47.4695292,,,,,,,,,
100133727,3476811016821,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ITAVUVU,2571, SOROCABA, SP, 18076-005, Brasil",SP,SOROCABA,-23.4628019,-47.4797328,,,,,,,,,
100133728,3476811012591,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ANTONIO MOURA ANDRADE,320, SAO PAULO, SP, 08210-660, Brasil",SP,SAO PAULO,-23.53282,-46.4429763,,,,,,,,3.27413724,0.0015832239999999857
100133729,3476811093818,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DR VASCO DE TOLEDO,68, AMPARO, SP, 13900-377, Brasil",SP,AMPARO,-22.7068151,-46.7696776,,,,,,,,,
100133730,3476811025499,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R VISCONDE DE INHAUMA,651, RIBEIRAO PRETO, SP, 14010-100, Brasil",SP,RIBEIRAO PRETO,-21.1777706,-47.80958469999999,,,,,,,,,
100133731,3476811060480,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV CARLOS GRIMALDI,78, CAMPINAS, SP, 13091-000, Brasil",SP,CAMPINAS,-22.8748563,-47.035004,,,,,,,,,
100133732,3476811014888,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"EST TURISTICA DO JARAGUA,1170, SAO PAULO, SP, 05161-000, Brasil",SP,SAO PAULO,-23.4846837,-46.7547425,,,,,,,,,
100133733,14148916000106,DIA BRASIL,DIBON SUPERMERCADO LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PADRE ARLINDO VIEIRA,3255, SAO PAULO, SP, 04166-003, Brasil",SP,SAO PAULO,-23.6461945,-46.6084444,,,,,,,,3.07968887,0.007467831428571433
100133735,3476811083693,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R BERNARDINO DE CAMPOS,27, SANTO ANDRE, SP, 09015-010, Brasil",SP,SANTO ANDRE,-23.6537583,-46.5274067,,,,,,,,,
100133736,3476811066926,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R SAO SEBASTIAO,510, RIBEIRAO PRETO, SP, 14015-040, Brasil",SP,RIBEIRAO PRETO,-21.1760597,-47.81020849999999,,,,,,,,,
100133737,3476811076484,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R JAVARI,3760, RIBEIRAO PRETO, SP, 14060-640, Brasil",SP,RIBEIRAO PRETO,-21.132416,-47.8147209,,,,,,,,,
100133740,3476811088067,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ELIANE MA BARBIERE SOARES,432, SAO JOSE DOS CAMPOS, SP, 12236-572, Brasil",SP,SAO JOSE DOS CAMPOS,-23.2490085,-45.9006275,,,,,,,,,
100133741,3476811075160,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DOMINGOS DE MORAIS,1568, SAO PAULO, SP, 04010-200, Brasil",SP,SAO PAULO,-23.5900719,-46.6353333,,,,,,,,,
100133742,3476811044280,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV TUCURUVI,833, SAO PAULO, SP, 02305-002, Brasil",SP,SAO PAULO,-23.4811059,-46.6037744,,,,,,,,2.25922087,0.004230676857142858
100133744,3476811084665,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ANTONIO AGU,1009, OSASCO, SP, 06013-000, Brasil",SP,OSASCO,-23.5360249,-46.7803774,,,,,,,,,
100133745,3476811062181,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"ALAMEDA AFONSO SCHMIDT,416, SAO PAULO, SP, 02450-000, Brasil",SP,SAO PAULO,-23.4967278,-46.6370377,,,,,,,,2.33938946,-0.0004213920000000213
100133746,3476811022716,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PRESIDENTE KENNEDY,4168, PRAIA GRANDE, SP, 11702-480, Brasil",SP,PRAIA GRANDE,-24.0140766,-46.448956,,,,,,,,,
100133747,3476811003924,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R SERRA DE CAPIVARUCU,225, SAO PAULO, SP, 03979-010, Brasil",SP,SAO PAULO,-23.6191913,-46.51048919999999,,,,,,,,,
100133748,3476811058230,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R FREI CANECA,163, SAO PAULO, SP, 01307-001, Brasil",SP,SAO PAULO,-23.5520577,-46.6492323,,,,,,,,,
100133749,3476811080406,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DR EDUARDO COTCHING,2160, SAO PAULO, SP, 03356-001, Brasil",SP,SAO PAULO,-23.5675836,-46.5424236,,,,,,,,,
100133750,3476811008721,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R BUARQUE DE MACEDO,512, CAMPINAS, SP, 13073-010, Brasil",SP,CAMPINAS,-22.8847186,-47.06442999999999,,,,,,,,,
100133751,3476811098704,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DOM HUMBERTO MAZZONI,226, CAMPINAS, SP, 13068-323, Brasil",SP,CAMPINAS,-22.8621025,-47.1493535,,,,,,,,,
100133752,3476811019766,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R GUAIAUNA,131, SAO PAULO, SP, 03631-000, Brasil",SP,SAO PAULO,-23.5293218,-46.551511,,,,,,,,,
100133754,3476811088571,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SANTO ANDRE,236, RIBEIRAO PIRES, SP, 09412-000, Brasil",SP,RIBEIRAO PIRES,-23.713693,-46.4158465,,,,,,,,,
100133755,3476811060308,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R LOPES DE OLIVEIRA,343, SAO PAULO, SP, 01152-010, Brasil",SP,SAO PAULO,-23.5307454,-46.6540883,,,,,,,,1.74938618,0.0007477437142857186
100133756,3476811039015,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PACAEMBU,2200, VARZEA PAULISTA, SP, 13222-000, Brasil",SP,VARZEA PAULISTA,-23.1981157,-46.8171445,,,,,,,,,
100133757,3476811095004,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SANTIAGO RODILHA,343, OSASCO, SP, 06154-000, Brasil",SP,OSASCO,-23.5585847,-46.8029941,,,,,,,,,
100133758,3476811066845,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R FERNANDES SARDINHA,148, SAO PAULO, SP, 03147-020, Brasil",SP,SAO PAULO,-23.5968443,-46.5663396,,,,,,,,0.43914471,0.029775095000000005
100133759,3476811080910,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PEDRO PAULINO,642, ITAPEVI, SP, 06663-000, Brasil",SP,ITAPEVI,-23.5538214,-46.9449385,,,,,,,,,
100133760,3476811061371,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R NOVA JERUSALEM,SN, SAO PAULO, SP, 03410-000, Brasil",SP,SAO PAULO,-23.547198,-46.5493798,,,,,,,,,
100133761,3476811009450,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"RODOVIA DOS ANDRADAS,958, VALINHOS, SP, 13277-650, Brasil",SP,VALINHOS,-22.9844643,-46.9910915,,,,,,,,,
100133762,3476811002600,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R MANOEL DA NOBREGA,219, DIADEMA, SP, 09910-720, Brasil",SP,DIADEMA,-23.6873503,-46.6232552,,,,,,,,,
100133763,3476811074864,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R SOCRATES,769, SAO PAULO, SP, 04671-072, Brasil",SP,SAO PAULO,-23.6610595,-46.6921869,,,,,,,,,
100133764,3476811096329,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV IBIRAPUERA,2419, SAO PAULO, SP, 04029-200, Brasil",SP,SAO PAULO,-23.6050751,-46.6632753,,,,,,,,1.3678636800000001,0.006752086857142857
100133765,3476811060057,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DELFINO CINTRA,500, CAMPINAS, SP, 13020-100, Brasil",SP,CAMPINAS,-22.899671,-47.0662854,,,,,,,,,
100133766,3476811087095,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JOSE LUIZ CRISTOFANI,480, RIBEIRAO PRETO, SP, 14027-055, Brasil",SP,RIBEIRAO PRETO,-21.2214355,-47.8277757,,,,,,,,,
100133767,3476811058826,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ANCHIETA,900, CAMPINAS, SP, 13015-101, Brasil",SP,CAMPINAS,-22.8956392,-47.0601277,,,,,,,,,
100133768,3476811065440,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PRESIDENTE JUSCELINO,105, CAMPINAS, SP, 13060-858, Brasil",SP,CAMPINAS,-22.9303647,-47.09651960000001,,,,,,,,,
100133769,3476811008640,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R FRANCISCA DE PAULA,880, SAO PAULO, SP, 03436-000, Brasil",SP,SAO PAULO,-23.5604797,-46.5319272,,,,,,,,2.23385731,0.003285044285714266
100133770,3476811031111,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R VISCONDE DE INHAUMA,654, SAO CAETANO DO SUL, SP, 09571-380, Brasil",SP,SAO CAETANO DO SUL,-23.6343997,-46.56460490000001,,,,,,,,0.20827878,
100133771,3476811023283,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DR JORGE TIBIRICA,573, PINDAMONHANGABA, SP, 12422-050, Brasil",SP,PINDAMONHANGABA,-22.9303006,-45.4620178,,,,,,,,,
100133772,3476811100377,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV RUI BARBOSA,540, ITANHAEM, SP, 11740-000, Brasil",SP,ITANHAEM,-24.1813725,-46.7834096,,,,,,,,,
100133773,3476811085475,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ANGELO AIROLDI,167, JANDIRA, SP, 06606-410, Brasil",SP,JANDIRA,-23.5325835,-46.91124190000001,,,,,,,,,
100133775,3476811094890,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R FREI GASPAR,218, SAO VICENTE, SP, 11310-060, Brasil",SP,SAO VICENTE,-23.967821,-46.38177899999999,,,,,,,,,
100133776,3476811055487,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R JULIO PRESTES,55, AMERICANA, SP, 13465-620, Brasil",SP,AMERICANA,-22.7410801,-47.3359934,,,,,,,,,
100133778,3476811051902,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV WASHINGTON LUIS,1273, CAMPINAS, SP, 13042-105, Brasil",SP,CAMPINAS,-22.9274184,-47.0550981,,,,,,,,,
100133779,3476811088148,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV TIRADENTES,777, GUARULHOS, SP, 07090-000, Brasil",SP,GUARULHOS,-23.4512681,-46.5159423,,,,,,,,,
100133780,3476811063587,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DR CARVALHO DE MENDONCA,116, SANTOS, SP, 11070-100, Brasil",SP,SANTOS,-23.9513877,-46.3278488,,,,,,,,2.45639034,0.0031765322857142805
100133782,3476811077537,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DIOGENES RIBEIRO DE LIMA,2200, SAO PAULO, SP, 05458-001, Brasil",SP,SAO PAULO,-23.5404349,-46.7175814,,,,,,,,,
100133783,3476811029214,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R IACANGA,803, AMERICANA, SP, 13468-590, Brasil",SP,AMERICANA,-22.7535445,-47.3600427,,,,,,,,,
100133784,3476811038205,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV GUILHERME GIORGI,SN, SAO PAULO, SP, 03422-000, Brasil",SP,SAO PAULO,-23.5506772,-46.5433582,,,,,,,,,
100133785,3476811097562,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV AUREA GONZALES CONDE,77, GUARUJA, SP, 11454-540, Brasil",SP,GUARUJA,-23.9405989,-46.2856095,,,,,,,,,
100133786,3476811062343,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SANTANA,418, BOTUCATU, SP, 18603-700, Brasil",SP,BOTUCATU,-22.881282,-48.4440548,,,,,,,,,
100133788,3476811006192,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DR GENTIL DE MOURA,372, SAO PAULO, SP, 04278-000, Brasil",SP,SAO PAULO,-23.6024825,-46.61116699999999,,,,,,,,,
100133789,3476811089896,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"VIA ANCHIETA,1331, SAO PAULO, SP, 04247-002, Brasil",SP,SAO PAULO,-23.6134215,-46.6004504,,,,,,,,,
100133790,3476811101772,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ACACIO MANOEL DA SILVA VIANA,424, BOITUVA, SP, 18550-000, Brasil",SP,BOITUVA,-23.2832071,-47.660911,,,,,,,,,
100133792,3476811054405,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV JOSE CARLOS D AMARAL GALVAO,468, CAMPINAS, SP, 13051-160, Brasil",SP,CAMPINAS,-22.962879,-47.09666379999999,,,,,,,,,
100133793,3476811101853,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV BARBACENA,936, SAO JOSE DOS CAMPOS, SP, 12221-000, Brasil",SP,SAO JOSE DOS CAMPOS,-23.172482,-45.8454179,,,,,,,,,
100133794,3476811063153,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ANTONIO ZUZA FERREIRA,1310, HORTOLANDIA, SP, 13189-276, Brasil",SP,HORTOLANDIA,-22.8679921,-47.2260058,,,,,,,,,
100133795,3476811025570,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV HARRY FORSSELL,1480, ITANHAEM, SP, 11740-000, Brasil",SP,ITANHAEM,-24.1843871,-46.8174517,,,,,,,,,
100133796,3476811006869,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV WALDEMAR CARLOS PEREIRA,1251, SAO PAULO, SP, 03533-003, Brasil",SP,SAO PAULO,-23.5451162,-46.514763,,,,,,,,,
100133797,3476811032274,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV DA AMIZADE,2111, SUMARE, SP, 13175-490, Brasil",SP,SUMARE,-22.8159307,-47.2440241,,,,,,,,,
100133798,3476811068970,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV CASSIANO RICARDO,1214, SAO JOSE DOS CAMPOS, SP, 12240-540, Brasil",SP,SAO JOSE DOS CAMPOS,-23.2228121,-45.911731,,,,,,,,,
100133799,3476811045686,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SAO PEDRO,828, TAUBATE, SP, 12082-010, Brasil",SP,TAUBATE,-23.0323627,-45.5442014,,,,,,,,,
100133800,3476811006940,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R MADRE EDUARDA SHAFERS,46, CAMPINAS, SP, 13060-649, Brasil",SP,CAMPINAS,-22.940683,-47.114354,,,,,,,,,
100133801,3476811032606,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV HUMBERTO ALENCAR C BRANCO,2541, SAO BERNARDO DO CAMPO, SP, 09851-000, Brasil",SP,SAO BERNARDO DO CAMPO,-23.7128139,-46.5869957,,,,,,,,,
100133803,3476811078690,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV PARAGUASSU PAULISTA,364, SAO PAULO, SP, 03564-000, Brasil",SP,SAO PAULO,-23.5368597,-46.4951603,,,,,,,,0.5131522900000001,-0.07340967000000001
100133804,3476811038639,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV CLEOPHANO PITAGUARI,300, AGUDOS, SP, 17128-002, Brasil",SP,AGUDOS,-22.4661591,-48.9895449,,,,,,,,,
100133805,3476811101934,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R QUINZE DE NOVEMBRO,545, CATANDUVA, SP, 15806-060, Brasil",SP,CATANDUVA,-21.133471,-48.9632708,,,,,,,,,
100133806,3476811036857,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"EST DA BRAGANTINA,1497, CAMPO LIMPO PAULISTA, SP, 13232-297, Brasil",SP,CAMPO LIMPO PAULISTA,-23.2110916,-46.7612229,,,,,,,,,
100133808,3476811014535,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV SAPOPEMBA,12002, SAO PAULO, SP, 03989-000, Brasil",SP,SAO PAULO,-23.6136483,-46.49237,,,,,,,,,
100133809,3476811027947,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R VOLUNTARIO BENEDITO SERGIO,1049, TAUBATE, SP, 12053-000, Brasil",SP,TAUBATE,-23.0134949,-45.5765469,,,,,,,,,
100133811,3476811025065,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV CORONEL MANOEL INOCENCIO,631, CACAPAVA, SP, 12281-020, Brasil",SP,CACAPAVA,-23.1052418,-45.70405419999999,,,,,,,,,
