cnpj,cod_cliente,cidcustomer,nome_cliente,vendedor,cidterritory,endereco,lat,long,uf,cidade,gerente_area,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,estrelas_total_eff,has_stars,star_need_abs,sellout_ton_ytd,s_sell12,trend_l6m,trend_need,s_trend,score,tem_estrelas,prioritario
3476811098704,100133751,100133751,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DOM HUMBERTO MAZZONI,226, CAMPINAS, SP, 13068-323, Brasil",-22.8621025,-47.1493535,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811098968,100133830,100133830,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R AMERICO SALES,234, JARDINOPOLIS, SP, 14680-000, Brasil",-21.023141,-47.7685733,SP,JARDINOPOLIS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811099000,100133948,100133948,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV LUIZ FAULIN FILHO,55, DOIS CORREGOS, SP, 17300-000, Brasil",-22.3670278,-48.3867997,SP,DOIS CORREGOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811099182,100133813,100133813,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ALEGRE,740, SAO CAETANO DO SUL, SP, 09550-250, Brasil",-23.6230015,-46.551661,SP,SAO CAETANO DO SUL,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811099263,100134041,100134041,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOSE RABELLO PORTELLA,1939, VARZEA PAULISTA, SP, 13225-100, Brasil",-23.2263341,-46.8422889,SP,VARZEA PAULISTA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811099697,100133726,100133726,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DOS PIRAJUENSES,41, SOROCABA, SP, 18078-771, Brasil",-23.4370514,-47.4695292,SP,SOROCABA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811099930,100133918,100133918,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV GUARULHOS,1636, GUARULHOS, SP, 07025-000, Brasil",-23.4821429,-46.54182249999999,SP,GUARULHOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811100105,100137078,100137078,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JULIO BUONO,1842, SAO PAULO, SP, 02201-001, Brasil",-23.4841006,-46.5907565,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811100377,100133772,100133772,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV RUI BARBOSA,540, ITANHAEM, SP, 11740-000, Brasil",-24.1813725,-46.7834096,SP,ITANHAEM,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811100458,100137022,100137022,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CONEGO ANSELMO VALVEKENS,78, JAU, SP, 17201-250, Brasil",-22.296976,-48.5539093,SP,JAU,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811100539,100137002,100137002,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CORONEL PENTEADO,1052, SANTA CRUZ DAS PALMEIRAS, SP, 13650-000, Brasil",-21.8309374,-47.2521481,SP,SANTA CRUZ DAS PALMEIRAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811100610,100134012,100134012,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV INOCENCIO SERAFICO,3864, CARAPICUIBA, SP, 06380-021, Brasil",-23.5562561,-46.8376586,SP,CARAPICUIBA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.50143902,0.2765800536214013,0.0023882279999999,-0.0023882279999999,0.7745507392025045,0.25932328906390856,0,0
3476811100709,100133718,100133718,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R AGAMENON MAGALHAES,564, SAO PAULO, SP, 05105-090, Brasil",-23.5123234,-46.7594839,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811100881,100133997,100133997,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R POUSO ALEGRE,908, BELO HORIZONTE, MG, 31015-184, Brasil",-19.9123544,-43.9308731,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811101268,100134162,100134162,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV LAURITA ORTEGA MARI,2054, TABOAO DA SERRA, SP, 06766-361, Brasil",-23.6304325,-46.7829809,SP,TABOAO DA SERRA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811101691,100134180,100134180,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOSE CAMILO DE CAMARGO,200, HORTOLANDIA, SP, 13184-494, Brasil",-22.866241,-47.2147549,SP,HORTOLANDIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811101772,100133790,100133790,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ACACIO MANOEL DA SILVA VIANA,424, BOITUVA, SP, 18550-000, Brasil",-23.2832071,-47.660911,SP,BOITUVA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811101853,100133793,100133793,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV BARBACENA,936, SAO JOSE DOS CAMPOS, SP, 12221-000, Brasil",-23.172482,-45.8454179,SP,SAO JOSE DOS CAMPOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811101934,100133805,100133805,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R QUINZE DE NOVEMBRO,545, CATANDUVA, SP, 15806-060, Brasil",-21.133471,-48.9632708,SP,CATANDUVA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811102078,100134112,100134112,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CRUZEIRO DO SUL,975, OSASCO, SP, 06226-006, Brasil",-23.51245,-46.77855,SP,OSASCO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.23301691,0.3550486427068765,-0.0118503945714285,0.0118503945714285,0.805857876188947,0.28763519298069307,0,0
3476811102159,100137275,100137275,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R AMARO ORTIZ DE CAMPOS,13, SANTO ANTONIO DE POSSE, SP, 13831-022, Brasil",-22.6035,-46.91694,SP,SANTO ANTONIO DE POSSE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811102230,100137030,100137030,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CE DIONISIO BARBOSA SANDOVAL,591, ITUVERAVA, SP, 14500-000, Brasil",-20.336745,-47.78334419999999,SP,ITUVERAVA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811102400,100136987,100136987,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ALEXANDRE DUMAS,985, SAO PAULO, SP, 04717-002, Brasil",-23.6339127,-46.7012645,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.01267973,0.0,,,0.0,0.016666666666666666,0,0
3476811102663,100137081,100137081,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CONS ELIAS DE CARVALHO,475, SAO PAULO, SP, 04373-000, Brasil",-23.6526753,-46.6588792,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.85097495,0.3165851406806315,-0.0029300031428571,0.0029300031428571,0.7862441870820127,0.2729464939728957,0,0
3476811102744,100134150,100134150,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CORONEL LEOPOLDO PRADO,330, SAO CARLOS, SP, 13574-170, Brasil",-22.0337782,-47.8924166,SP,SAO CARLOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811102825,100137038,100137038,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R LUIZ ANTONIO DE MATTOS,170, SERRANA, SP, 14150-000, Brasil",-21.1990729,-47.6058345,SP,SERRANA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811103040,100134189,100134189,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R SERAPHIN GILBERTO CANDELLO,1568, INDAIATUBA, SP, 13348-330, Brasil",-23.1197959,-47.238116,SP,INDAIATUBA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811103120,100134167,100134167,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SEN ROBERTO SIMONSEN,965, SAO CAETANO DO SUL, SP, 09530-401, Brasil",-23.6217378,-46.5749185,SP,SAO CAETANO DO SUL,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.33771292,0.25587534946984947,0.0134219108571428,-0.0134219108571428,0.7502904556715195,0.2488129945098291,0,0
3476811103201,100134188,100134188,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CESAR DIAZ,19, SAO PAULO, SP, 03591-000, Brasil",-23.5508125,-46.4814983,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811103392,100134190,100134190,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CRISTOVAO GIL LOPES,195, GUARUJA, SP, 11462-290, Brasil",-23.9564781,-46.2891807,SP,GUARUJA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811103473,100134169,100134169,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV LEOMIL,381, GUARUJA, SP, 11410-160, Brasil",-23.995281,-46.2572707,SP,GUARUJA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811103554,100134123,100134123,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST DAS LAGRIMAS,1402, SAO PAULO, SP, 04232-000, Brasil",-23.6137935,-46.59430829999999,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811103635,100137015,100137015,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV FAGUNDES FILHO,660, SAO PAULO, SP, 04304-000, Brasil",-23.6272003,-46.6354037,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.19555603,0.23668630193114729,0.0034355517142857,-0.0034355517142857,0.7722479387154623,0.24751603773964817,0,0
3476811103716,100134184,100134184,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DR PEDRO LESSA,1268, SANTOS, SP, 11025-002, Brasil",-23.9738775,-46.304718,SP,SANTOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811103805,100137193,100137193,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV LORIVAL JAUBERT SILVA BRAGA,965, BROTAS, SP, 17380-000, Brasil",-22.2827016,-48.1298412,SP,BROTAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811103988,100134156,100134156,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CONSELHEIRO NEBIAS,441, SANTOS, SP, 11045-001, Brasil",-23.9530071,-46.3221098,SP,SANTOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811104011,100134204,100134204,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV MARECHAL DEODORO,134, SANTOS, SP, 11060-400, Brasil",-23.9626494,-46.3369909,SP,SANTOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811104100,100134086,100134086,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R VIEIRA DE MORAIS,980, SAO PAULO, SP, 04617-002, Brasil",-23.621758,-46.6726189,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.29698613,0.07568330601133412,,,0.0,0.03823640887989689,0,0
3476811104283,100136980,100136980,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOAQUIM VLC,579, CAMPINAS, SP, 13032-385, Brasil",-22.9063192,-47.0843984,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811104364,100134146,100134146,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PRESIDENTE COSTA E SILVA,1161, PRAIA GRANDE, SP, 11701-000, Brasil",-24.0031915,-46.413034,SP,PRAIA GRANDE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.32793405,0.3638990391979142,0.0129985702857142,-0.0129985702857142,0.7512212747303959,0.27977660170351415,0,0
3476811104445,100137194,100137194,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV GARCES,290, TAMBAU, SP, 13710-000, Brasil",-21.706731,-47.2764234,SP,TAMBAU,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811104526,100134171,100134171,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ANTONIA LUZIA DE JESUS,190, HORTOLANDIA, SP, 13185-164, Brasil",-22.8802335,-47.1721568,SP,HORTOLANDIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811104607,100134203,100134203,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PRES ALTINO,570, SAO PAULO, SP, 05323-001, Brasil",-23.5507167,-46.74840469999999,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811104798,100137122,100137122,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SAO CAMILO,1032, COTIA, SP, 06709-150, Brasil",-23.5826063,-46.8376727,SP,COTIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811104950,100134163,100134163,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PEDRO PIRES DE MELLO,165, SALTO DE PIRAPORA, SP, 18160-000, Brasil",-23.6599939,-47.5776885,SP,SALTO DE PIRAPORA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
45830072000102,100134088,100134088,SUPERMERCADO BARAO LT,SERGIO PASTORI,2020303,"AV SANTA IZABEL,1616, CAMPINAS, SP, 13084-420, Brasil",-22.81923,-47.0917266,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
4745390000180,100137180,100137180,MERCADO E ACOUGUE RTN LTDA,SERGIO PASTORI,2020303,"R SAO CAETANO,352, SAO PAULO, SP, 01104-000, Brasil",-23.535171,-46.629617,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,5.20025121,0.5542176153963232,-0.0168281971428571,0.0168281971428571,0.8168028075693106,0.34647788715945443,0,1
49412737000100,100133956,100133956,A GUARI E FILHOS LTDA,SERGIO PASTORI,2020303,"R DR MARIO TAVARES,493, RIO DAS PEDRAS, SP, 13390-000, Brasil",-22.8414169,-47.6031084,SP,RIO DAS PEDRAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.48786521,0.378255605998343,0.0235598911428571,-0.0235598911428571,0.7279995960059507,0.27945610428399176,0,0
49412737000372,100137155,100137155,A GUARI & FILHOS LTDA,SERGIO PASTORI,2020303,"R SAO VICENTE DE PAULO,101, LARANJAL PAULISTA, SP, 18500-000, Brasil",-23.0509037,-47.8347145,SP,LARANJAL PAULISTA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,4.18317896,0.4994160602819049,0.0109655125714285,-0.0109655125714285,0.7556914554689602,0.3192482870527787,0,1
49412737000453,100133963,100133963,A GUARI E FILHOS LTDA,SERGIO PASTORI,2020303,"AV PREFEITO NICOLAU MARINO,1100, RIO DAS PEDRAS, SP, 13390-000, Brasil",-22.8538948,-47.6146311,SP,RIO DAS PEDRAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.13943935,0.22876708636740267,-0.0784838930000001,0.0784838930000001,0.9523681199097983,0.27948189573090476,0,0
5211977000171,100133931,100133931,MERCADAO DO MAURICIO LTDA,SERGIO PASTORI,2020303,"AV ODISSEU,572, SAO SEBASTIAO, SP, 11600-000, Brasil",-23.7134982,-45.4311712,SP,SAO SEBASTIAO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.25220024,0.35685812907594283,-0.0063140191428571,0.0063140191428571,0.7936847840881378,0.2858380090967232,0,0
53074514000158,100134043,100134043,MINI MERCADO OSCAR ARAGAO LTDA,SERGIO PASTORI,2020303,"R GENTIL PEREZ,2220, ITANHAEM, SP, 11740-000, Brasil",-24.1795902,-46.82376379999999,SP,ITANHAEM,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
62216692000167,100137181,100137181,BOI DE OURO COML DE ALIMENTOS LTDA,SERGIO PASTORI,2020303,"AV RANGEL PESTANA,1330, SAO PAULO, SP, 03002-000, Brasil",-23.5459577,-46.6214705,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.20550566,0.23806924654910705,-0.011238351,0.011238351,0.8045121468646207,0.25404037650410677,0,0
7719691000127,156034039,156034039,ASTRUM COMERCIO DE ALIMENTOS LTDA,SERGIO PASTORI,2020303,"RUA JOSE RAMON URTIZA,975,LJ 9, SAO PAULO, SP, 05717-270, Brasil",-23.6334031,-46.7290035,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
7770185000162,100137172,100137172,AIR FERREIRA E PEREIRA LTDA,SERGIO PASTORI,2020303,"R OSWALDO COCHRANE,81, SANTOS, SP, 11040-111, Brasil",-23.9740226,-46.3162881,SP,SANTOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.3897889,0.36953176378755237,0.0124078279999999,-0.0124078279999999,0.75252016790421,0.28162871791458566,0,0
7770185000243,100137148,100137148,AIR FERREIRA E PEREIRA LTDA,SERGIO PASTORI,2020303,"R ALEXANDRE HERCULANO,143, SANTOS, SP, 11050-031, Brasil",-23.959426,-46.328244,SP,SANTOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.8554274,0.408900467368112,0.0173945902857142,-0.0173945902857142,0.7415555363737022,0.29076551844424864,0,0
7770185000324,100134063,100134063,AIR FERREIRA E PEREIRA LTDA,SERGIO PASTORI,2020303,"AV SIQUEIRA CAMPOS,480, SANTOS, SP, 11045-200, Brasil",-23.965172,-46.31990769999999,SP,SANTOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.10960357,0.34314437260662145,0.0114001071428571,-0.0114001071428571,0.7547358917047672,0.2745292989501262,0,0
8853758000184,156020382,156020382,VIA COMERCIO DE ALIMENTOS LTDA,SERGIO PASTORI,2020303,"ESTRADA ALDEIA,186, COTIA, SP, 06709-300, Brasil",-23.5905088,-46.8260826,SP,COTIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493000134,156016788,156016788,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"AVENIDA CIDADE JARDIM,790, SAO PAULO, SP, 01454-000, Brasil",-23.5831792,-46.6869009,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493000487,100974865,100974865,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"ALAMEDA TERRACOTA,545, SAO CAETANO DO SUL, SP, 09531-190, Brasil",-23.6258263,-46.5791221,SP,SAO CAETANO DO SUL,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493000649,100976601,100976601,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"RUA NOVA YORK,245, SAO PAULO, SP, 04560-908, Brasil",-23.6152634,-46.685054,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493000720,100975473,100975473,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"AVENIDA SUMARE,721, SAO PAULO, SP, 05016-090, Brasil",-23.535738,-46.6739669,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493000991,100977721,100977721,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"AVENIDA S GABRIEL,558, SAO PAULO, SP, 01435-000, Brasil",-23.5782501,-46.6708506,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493001025,100975469,100975469,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"AVENIDA DR RICARDO JAFET,1900, SAO PAULO, SP, 04260-000, Brasil",-23.591557,-46.6208312,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493001106,100976454,100976454,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"ALAMEDA RIO NEGRO,1406, BARUERI, SP, 06454-000, Brasil",-23.4932618,-46.848592,SP,BARUERI,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493001610,100970149,100970149,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"RUA GOMES DE CARVALHO,551, SAO PAULO, SP, 04547-002, Brasil",-23.6001368,-46.6790789,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493001963,100970150,100970150,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"RUA JOAO MIGLIARI,2, SAO PAULO, SP, 03310-030, Brasil",-23.5416133,-46.5673202,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9000493002005,100966642,100966642,HORTUS COMERCIO DE ALIMENTOS SA,SERGIO PASTORI,2020303,"RUA DR JESUINO MACIEL,877, SAO PAULO, SP, 04615-002, Brasil",-23.6190614,-46.6719581,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9151220000271,100976470,100976470,FORTIS COMERCIO DE ALIMENTOS LTDA,SERGIO PASTORI,2020303,"AV ROQUE PETRONI JUNIOR,1089, SAO PAULO, SP, 04707-900, Brasil",-23.6235643,-46.6982583,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
9297453000104,100133936,100133936,MECPORT SUPERMERCADOS LTDA,SERGIO PASTORI,2020303,"R MONSENHOR SECLER,610, PORTO FELIZ, SP, 18540-000, Brasil",-23.2126373,-47.51568169999999,SP,PORTO FELIZ,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.80614452,0.4049655215159158,0.0143270774285714,-0.0143270774285714,0.748300222858963,0.2909255493085723,0,0
